wav_id,발화문,상황,1번 감정,1번 감정세기,2번 감정,2번 감정세기,3번 감정,3번 감정세기,4번 감정,4번감정세기,5번 감정,5번 감정세기,나이,성별
5e350aab5807b852d9e0740b,화가 나.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,2,24,female
5e350aa95807b852d9e0740a,응. 많이 놀랬었는데 지금은 좀 괜찮아졌어.,fear,Surprise,2,Sadness,1,Neutral,0,Neutral,0,Neutral,0,27,male
5e350ab55807b852d9e0740d,했는데 안받더라.,anger,Angry,2,Angry,2,Angry,2,Angry,1,Neutral,0,24,female
5e350ab15807b852d9e0740c,그렇겠지? 지금 말해봐야겠다.,fear,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Fear,1,23,female
5e350ac35807b852d9e0740f,그렇다고 하더라고.,disgust,Neutral,0,Sadness,1,Neutral,0,Neutral,0,Sadness,1,24,female
5e350ad45807b852d9e07414,아니 같이 있던 친구는 다쳤다고.,fear,Sadness,1,Sadness,1,Sadness,1,Neutral,0,Neutral,0,27,male
5e350ae05807b852d9e07416,일주일에 다섯번은 드셔.,anger,Angry,2,Angry,1,Neutral,0,Neutral,0,Sadness,2,24,female
5e350aee5807b852d9e0741d,자원 봉사로 이루어지고 있는 거 같아.,disgust,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Sadness,1,24,female
5e350af05807b852d9e0741e,왜 친구가 다쳤는데 다행이야?,fear,Sadness,1,Neutral,0,Angry,1,Sadness,1,Neutral,0,27,male
5e350af85807b852d9e0741f,어제 또 다쳤어.,anger,Angry,1,Angry,1,Sadness,1,Neutral,0,Sadness,1,22,female
5e350b015807b852d9e07421,이야기 해도 안통해.,anger,Angry,1,Angry,1,Angry,1,Sadness,1,Angry,1,24,female
5e350b0b5807b852d9e07422,그럴 시간이 없어. 얼른 가서 다시 기획서 작성해야되거든,sad,Angry,1,Sadness,1,Sadness,2,Sadness,2,Sadness,1,24,female
5e350b1c5807b852d9e07425,책임감 없는 사람들이 너무 많아.,disgust,Angry,1,Angry,1,Angry,1,Angry,1,Angry,1,24,female
5e350b345807b852d9e0742a,"응. 생명에는 지장 없는데, 자꾸 술 마시고 들어오셔서 그게 걱정이야.",anger,Angry,1,Neutral,0,Fear,1,Sadness,1,Sadness,1,22,female
5e350b305807b852d9e07428,"부장님한테 찍혀서 그렇게 막 일찍 가지도 못하겠어. 좀 남아서 하던거 마무리 하고, 늦게까지 하는 병원 있음 갔다와야겠다.",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,female
5e350b4e5807b852d9e0742e,우리 아빠가 어제 또 다쳤어.,anger,Angry,2,Angry,1,Angry,1,Surprise,2,Angry,2,24,female
5e350b545807b852d9e07431,응. 일 주일에 다섯 번 정도는 술을 마셔.,anger,Angry,2,Neutral,0,Angry,1,Neutral,0,Neutral,0,22,female
5e350b5f5807b852d9e07433,우리 아빠가 또 다쳤어!,anger,Angry,2,Sadness,1,Angry,1,Angry,2,Angry,1,24,female
5e350b6f5807b852d9e07438,으 누가 화장실에 토를 했어.,disgust,Disgust,2,Sadness,1,Disgust,2,Disgust,2,Disgust,1,27,male
5e350b6e5807b852d9e07436,술 마시다가 허리를 다치셨어. 지금은 병원에 입원 중이셔.,anger,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,female
5e350b6f5807b852d9e07437,해봤는데 지금은 가족 모두 다 포기 상태야.,anger,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,2,22,female
5e350b8b5807b852d9e0743a,응. 다행히 그 정도는 아니셔. 근데 너무 화나 죽겠어!,anger,Angry,2,Angry,2,Angry,2,Angry,2,Sadness,2,24,female
5e350b8e5807b852d9e0743b,그니까. 으. 청소 아주머니가 치우신 거 같애.,disgust,Disgust,2,Disgust,1,Disgust,1,Neutral,0,Neutral,0,27,male
5e350b9b5807b852d9e07441,응. 다들 괜찮아.,fear,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Neutral,0,24,female
5e350bab5807b852d9e07443,매일 매일 드셔.,anger,Angry,2,Angry,1,Angry,1,Angry,2,Angry,2,24,female
5e350ba85807b852d9e07442,으 화장실에 누가 토하고 안 치웠어.,disgust,Disgust,2,Disgust,1,Disgust,2,Disgust,2,Disgust,2,24,female
5e350bb15807b852d9e07448,응. 아침에 보고 잠이 확 깨더라.,disgust,Surprise,2,Angry,1,Disgust,1,Sadness,1,Neutral,0,27,male
5e350bb65807b852d9e07449,병원 가볼게. 나 걱정해줘서 너무 고마워.,fear,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Neutral,0,24,female
5e350bce5807b852d9e0744b,시도 해봤는데 잘 안고쳐지더라.,anger,Angry,1,Sadness,1,Angry,2,Angry,2,Sadness,1,24,female
5e350bd85807b852d9e07452,"아. 더러워, 진짜.",disgust,Disgust,2,Disgust,1,Disgust,1,Disgust,1,Disgust,2,24,female
5e350bfc5807b852d9e07454,"퇴근한 지 얼마나 됐다고, 회사에서 또 연락 왔어.",anger,Angry,2,Angry,1,Angry,1,Angry,2,Angry,1,22,female
5e350c025807b852d9e07459,가족들도 지금 너무 화가 나 있어.,anger,Angry,2,Angry,1,Angry,2,Angry,1,Sadness,1,24,female
5e350c025807b852d9e07458,아니. 청소하는 아주머니가 치웠다고.,disgust,Angry,1,Disgust,1,Disgust,1,Neutral,0,Neutral,0,27,male
5e350c165807b852d9e07461,아 어제 세상을 떠났어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,2,Sadness,1,24,female
5e350c185807b852d9e07462,진짜 깜짝 놀랬다니까?,disgust,Surprise,2,Neutral,0,Surprise,1,Surprise,1,Surprise,1,24,female
5e350c3e5807b852d9e0746a,알겠어. 고마워.,disgust,Neutral,0,Neutral,0,Neutral,0,Sadness,1,Neutral,0,24,female
5e350c425807b852d9e0746b,음 조언해줘서 고마워. 그래도 조금 더 버텨볼게.,anger,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Neutral,0,22,female
5e350c365807b852d9e07468,나이가 많아서. 음 늘 약간 더 아프긴 했는데 그래도 이렇게 갑자기 가버릴 줄은 몰랐어.,sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,2,24,female
5e350c565807b852d9e07471,퇴근한지 얼마나 됐다고 회사에서 연락 또 왔어!,anger,Angry,2,Angry,1,Angry,2,Angry,1,Angry,1,24,female
5e350c6b5807b852d9e0747b,있기는 한데 그래도 혼자서도 잘 해결해봐야지.,anger,Sadness,1,Neutral,0,Neutral,0,Sadness,1,Sadness,2,22,female
5e350c665807b852d9e07478,가족들도 다 엄청 우울해하고 그냥 다시 볼 수 없다는게 슬프네.,sad,Sadness,2,Sadness,2,Sadness,2,Sadness,2,Sadness,1,24,female
5e350c6d5807b852d9e0747c,그래. 말해봐야겠다.,disgust,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Neutral,0,24,female
5e350c7b5807b852d9e0747e,아. 나 허리 또 아픈 거 같아.,sad,Sadness,1,Angry,1,Sadness,1,Sadness,1,Sadness,1,27,male
5e350c8a5807b852d9e07483,병원 예약할까봐.,sad,Sadness,1,Neutral,0,Neutral,0,Neutral,0,Fear,1,24,female
5e350c945807b852d9e07484,그럴게. 걱정해줘서 고마워.,anger,Happiness,1,Happiness,1,Neutral,0,Sadness,1,Neutral,0,22,female
5e350ca25807b852d9e07487,아! 계속 다니기 싫어!,anger,Angry,2,Angry,1,Disgust,1,Sadness,1,Angry,1,24,female
5e350c9b5807b852d9e07486,아니 아직. 뭔가 아직 실감이 안나서 준비는 아직 못했어. 엄마가 이것저것 알아보고 계신 것 같더라.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,2,24,female
5e350cc15807b852d9e0748e,퇴근한지 얼마나 됐다고 회사에서 연락 또 왔어!,anger,Angry,2,Angry,2,Angry,2,Angry,1,Angry,2,24,female
5e350cc15807b852d9e0748f,이직을 생각해봐야겠어.,anger,Angry,1,Angry,1,Angry,1,Neutral,0,Sadness,1,24,female
5e350cd05807b852d9e07492,곳으로 갔을거야. 위로해줘서 고마워.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,24,female
5e350cc45807b852d9e07491,응. 병원에 가서 엑스레이 찍었는데 아무 이상이 없는거야. 그래서 너무 아파서 MRI를 찍었더니 허리디스크가 있다고 하더라고.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Fear,2,27,male
5e350ce25807b852d9e07493,걔가 나 싫은가 봐.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,35,male
5e350d205807b852d9e074a5,있어. 어떡하지?,disgust,Neutral,0,Fear,1,Neutral,0,Sadness,1,Neutral,0,24,female
5e350d235807b852d9e074a7,나 진짜 퇴사하고 싶어. 너무 힘들어. 어떻게 해야 될지 모르겠다니까? 진짜 이직 해볼까?,anger,Angry,2,Angry,2,Angry,1,Angry,1,Sadness,1,24,female
5e350d2b5807b852d9e074aa,"응. 나는 다행히도 안 다쳤는데, 친구가 발목을 조금 다쳤어.",fear,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,2,22,female
5e350d425807b852d9e074af,났어. 일단은 나도 다른 층을 써야겠어.,disgust,Angry,1,Disgust,1,Neutral,0,Neutral,0,Neutral,0,24,female
5e350d5f5807b852d9e074ba,친구가 한시간째 약속장소에 안와. 연락도 안받아.,anger,Angry,2,Angry,1,Sadness,2,Angry,1,Angry,1,24,female
5e350d645807b852d9e074bb,나 어떻게 살지? 망했어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,female
5e350d6a5807b852d9e074bd,따뜻한 물 잘 챙겨서 마실게.,disgust,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Neutral,0,24,female
5e350d855807b852d9e074c3,한시간이나 기다렸어. 연락은 받아야 되는거 아닌가?,anger,Angry,2,Angry,1,Neutral,0,Angry,1,Sadness,1,24,female
5e350d925807b852d9e074c7,응 말씀드리러 가야겠어.,disgust,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Neutral,0,24,female
5e350daa5807b852d9e074cf,"근데 받지도 않고, 그냥 문자만 그냥 늦을 것 같다고 말하고. 답이 없네.",anger,Angry,2,Angry,1,Neutral,0,Angry,1,Sadness,1,24,female
5e350db15807b852d9e074d2,"응. 친구가 발목을 조금 다쳤고, 식당에서 넘어지는 사람들 좀 봤어.",fear,Sadness,1,Neutral,0,Neutral,0,Sadness,1,Sadness,2,22,female
5e350db85807b852d9e074d3,"2주 버텨야 돼. 망했어, 나.",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,24,female
5e350dc95807b852d9e074d9,응. 지금 따뜻한 물 마시려고. 근데 저건 누가 치우지?,disgust,Neutral,0,Disgust,1,Disgust,2,Neutral,0,Disgust,1,23,female
5e350de05807b852d9e074df,가 또 할 수 있을까?,sad,Neutral,0,Neutral,0,Sadness,1,Neutral,0,Neutral,0,24,female
5e350dda5807b852d9e074dc,"거의 만날때마다 그랬던 거 같애. 근데 나도 자주 늦으니까 그냥 그러려니 했는데, 그냥 이번엔 너무 심한 것 같네.",anger,Angry,1,Angry,1,Sadness,2,Sadness,1,Angry,1,24,female
5e350df25807b852d9e074e4,친구 발목을 다쳤어.,fear,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Neutral,0,24,female
5e350df85807b852d9e074e6,난 저거 못 만지겠어.,disgust,Disgust,1,Disgust,2,Disgust,2,Disgust,1,Disgust,2,23,female
5e350e105807b852d9e074ec,2만원으로 나 어떻게 먹고 살어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,24,female
5e350e325807b852d9e074f1,너무 아픈 거 같애. 병원이나 가볼까?,sad,Sadness,1,Neutral,0,Neutral,0,Neutral,0,Sadness,1,24,female
5e350e2e5807b852d9e074f0,응. 지금은 괜찮아.,fear,Happiness,1,Neutral,0,Neutral,0,Neutral,0,Neutral,0,24,female
5e350e345807b852d9e074f3,그것도 얼마 없어.,sad,Sadness,1,Neutral,0,Neutral,0,Sadness,1,Sadness,2,24,female
5e350e335807b852d9e074f2,아직 안 말했어. 부모님께 너무 죄송해.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,female
5e350e555807b852d9e074f8,아니! 같이 있던 친구가 다쳤어.,fear,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,1,24,female
5e350e555807b852d9e074f7,응. 공부한다고 오래 앉아있었더니 그런 것 같애.,sad,Sadness,1,Neutral,0,Neutral,0,Neutral,0,Sadness,2,24,female
5e350e5a5807b852d9e074fa,아직 안 먹었어. 너무 슬프다.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,24,female
5e350e785807b852d9e074fe,나 요즘 허리가 아픈 것 같아.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,22,female
5e350e795807b852d9e074ff,병원을 갈라고 했어.,sad,Sadness,1,Neutral,0,Neutral,0,Neutral,0,Sadness,1,24,female
5e350e775807b852d9e074fd,그럴 순 없어.,sad,Neutral,0,Sadness,1,Sadness,2,Sadness,1,Sadness,2,24,female
5e350e925807b852d9e07505,아빠가 어제 또 다쳤어.,anger,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,24,female
5e350e995807b852d9e07508,계속 오래 앉아 있어서 그런가봐.,sad,Neutral,0,Neutral,0,Neutral,0,Sadness,1,Sadness,1,22,female
5e350eb65807b852d9e07513,너무 바빠서 병원에는 못가봤어.,sad,Sadness,1,Neutral,0,Neutral,0,Sadness,1,Sadness,1,22,female
5e350eb55807b852d9e07511,치료 받고 쉬고 계셔서 괜찮은 거 같으신데. 또 술 먹고 넘어지셔서 다치셨어.,anger,Angry,2,Sadness,1,Sadness,2,Sadness,1,Neutral,0,24,female
5e350eb65807b852d9e07512,줘야돼. 허리가 아파서 스트레칭을 이젠 자주 해줘야겠어.,sad,Sadness,1,Neutral,0,Neutral,0,Neutral,0,Sadness,1,24,female
5e350ed05807b852d9e07519,아. 치우지를 않아.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,2,35,male
5e350edf5807b852d9e0751e,한 번 받으러 병원 가볼게.,sad,Sadness,1,Neutral,0,Neutral,0,Neutral,0,Neutral,0,22,female
5e350ee85807b852d9e0751f,그냥 근데 이러다가는 나중에 진짜 큰 사고 나는거 아닌지 모르겠어.,anger,Angry,1,Fear,1,Sadness,1,Sadness,1,Sadness,2,24,female
5e350eec5807b852d9e07520,퇴근한지 얼마 안됐는데 또 회사에서 연락왔어.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,24,female
5e350efe5807b852d9e07525,갑자기 지진이 난 거야! 다행히 나는 안 다쳤어.,fear,Fear,2,Fear,2,Surprise,2,Surprise,1,Surprise,2,24,female
5e350f005807b852d9e07526,매일 우울한 기분이야.,sad,Sadness,1,Sadness,2,Sadness,2,Sadness,1,Sadness,1,24,female
5e350f1e5807b852d9e0752c,너무 힘들어. 나한테만 일 맡기잖아.,anger,Angry,2,Angry,1,Neutral,0,Sadness,1,Sadness,2,24,female
5e350f175807b852d9e0752b,근데 드시고도 그냥 주사가 좋지 않으셔서 이렇게 사고도 자주 나고.,anger,Sadness,2,Sadness,1,Sadness,1,Sadness,2,Sadness,1,24,female
5e350f285807b852d9e0752e,어제 얼마나 놀랐는지 몰라.,fear,Surprise,2,Surprise,2,Surprise,1,Sadness,1,Surprise,2,24,female
5e350f355807b852d9e07531,프로젝트 진행을 집중을 못하겠어.,sad,Angry,1,Sadness,2,Neutral,0,Sadness,1,Sadness,1,24,female
5e350f465807b852d9e07536,술 좀 줄이라고 말해도 우리 말은 듣지도 않고 그냥. 또 밤만 되면 어디선가 술을 마시고 들어오셔. 나도 이제 어떻게 해야 할지 모르겠다.,anger,Angry,2,Sadness,1,Neutral,0,Sadness,1,Neutral,0,24,female
5e350f855807b852d9e07550,그런가봐. 내 시간이 조금 필요한 거 같애.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,2,Sadness,1,24,female
5e350fb05807b852d9e07559,"다 자기 일 하느라 바쁘지, 뭐.",anger,Angry,1,Angry,1,Neutral,0,Angry,1,Sadness,1,24,female
5e350fc35807b852d9e07561,아프면 바로 병원 갈 테니까 걱정하지 마.,fear,Happiness,1,Happiness,1,Happiness,2,Neutral,0,Neutral,0,24,female
5e350fe65807b852d9e07566,그러는게 좋겠어.,sad,Happiness,1,Neutral,0,Happiness,1,Neutral,0,Neutral,0,24,female
5e3511af5807b852d9e075d9,응. 잘하는게 없나봐.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,female
5e3511cd5807b852d9e075e4,직장 상사한테 혼 났지 뭐야.,sad,Angry,1,Sadness,1,Neutral,0,Sadness,1,Sadness,2,24,female
5e3511e35807b852d9e075e7,"이야. 어제 확진자, 거기서 나왔잖아.",fear,Angry,1,Fear,2,Neutral,0,Sadness,1,Fear,2,24,female
5e3511f65807b852d9e075ea,너무 자책하고 있었어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,24,female
5e3511fb5807b852d9e075ec,응. 계속 늘어나고 있대. 걱정이다.,disgust,Sadness,1,Fear,2,Fear,1,Sadness,1,Fear,1,23,female
5e3512025807b852d9e075ed,약속한 친구한테 물어는 봐야겠어.,fear,Angry,1,Sadness,1,Sadness,1,Sadness,1,Neutral,0,24,female
5e35121f5807b852d9e075f0,일찍 퇴근은 못할 거 같아.,sad,Angry,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,24,female
5e3512275807b852d9e075f2,생각이네. 친구한테 물어봐야겠어.,fear,Happiness,1,Neutral,0,Happiness,1,Neutral,0,Neutral,0,24,female
5e3512945807b852d9e0760c,나는 잘하는게 없나봐.,sad,Sadness,2,Sadness,2,Angry,1,Sadness,2,Sadness,1,35,male
5e35131c5807b852d9e0762d,"아, 요즘 허리가 아픈 거 같아.",sad,Sadness,1,Angry,1,Angry,2,Sadness,1,Neutral,0,24,female
5e35132b5807b852d9e07630,"놀랐고, 지금 아직도 속이 안 좋아.",disgust,Disgust,2,Disgust,2,Disgust,1,Disgust,1,Disgust,2,24,female
5e3513465807b852d9e07635,응. 오래 앉아 있더니 허리가 아프네.,sad,Sadness,1,Angry,1,Angry,1,Sadness,1,Sadness,1,24,female
5e3513535807b852d9e07639,진정시켜야지.,disgust,Neutral,0,Sadness,1,Neutral,0,Sadness,1,Neutral,0,24,female
5e3513745807b852d9e07644,아직 못 갔어!,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,24,female
5e3513a45807b852d9e07650,치료 받으러 가야겠다.,sad,Sadness,1,Neutral,0,Neutral,0,Sadness,1,Neutral,0,24,female
5e3514605807b852d9e0767a,그냥 모든 게 다 잘 안 되는 것 같구.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,24,female
5e3514925807b852d9e07683,"아니, 소개로 만났다고. 아는 사람 소개로.",sad,Neutral,0,Angry,1,Neutral,0,Sadness,1,Neutral,0,27,male
5e3514a35807b852d9e07685,연락도 안 돼.,anger,Angry,2,Angry,1,Neutral,0,Angry,1,Angry,1,24,female
5e3514c65807b852d9e0768d,"싸우진 않았는데, 마음이 잘 맞지 않았던 거 같애.",sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,27,male
5e3514d45807b852d9e07694,척 늦는다니까?,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,24,female
5e35156b5807b852d9e076b0,"되는 일도 없고, 무기력해서 우울한 거 같애.",sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,2,24,female
5e35159a5807b852d9e076bd,어제 저녁에 진짜 무서운 일 있었어.,fear,Fear,2,Fear,1,Surprise,2,Fear,1,Neutral,0,24,female
5e35163c5807b852d9e076e8,그것때문에 발목도 다치고 이번에 좀 심한가봐.,fear,Fear,2,Fear,1,Surprise,1,Sadness,1,Sadness,2,24,female
5e3516ca5807b852d9e07703,좋은 거 같애.,sad,Happiness,1,Neutral,0,Neutral,0,Neutral,0,Neutral,0,24,female
5e3517185807b852d9e0770d,힘내서 해볼게!,anger,Happiness,1,Neutral,0,Angry,1,Neutral,0,Neutral,0,35,male
5e3517565807b852d9e0771a,내 친구가 발목을 좀 다치긴 했는데 막 엄청 크게 다친건 아니라서 다행인 거 같애.,fear,Happiness,1,Neutral,0,Surprise,1,Sadness,1,Sadness,1,24,female
5e3519375807b852d9e07755,나 결국 헤어졌어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,22,male
5e3519525807b852d9e0775c,아직도 안왔어.,anger,Angry,2,Angry,1,Neutral,0,Neutral,0,Neutral,0,22,male
5e3519505807b852d9e0775b,"뭐, 멀리 살다 보니까 마음이 해이해진 거 아닐까?",sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,22,male
5e35196f5807b852d9e0775f,벌써 한 2시간은 기다린 것 같아.,anger,Angry,2,Angry,1,Neutral,0,Angry,1,Sadness,1,22,male
5e3519935807b852d9e07765,고등학교 1학년 때 처음 만났지.,sad,Neutral,0,Happiness,1,Neutral,0,Sadness,1,Neutral,0,22,male
5e3519725807b852d9e07760,누가 화장실에 토하고 안 치웠어.,disgust,Disgust,2,Disgust,2,Disgust,2,Disgust,1,Disgust,1,32,female
5e3519af5807b852d9e07769,연락 해봤는데 자고 있는 것 같아.,anger,Angry,1,Neutral,0,Neutral,0,Sadness,1,Sadness,1,22,male
5e3519b65807b852d9e0776a,"먹고 무슨 일이 있었는지도 모르겠어, 그냥.",sad,Neutral,0,Sadness,1,Neutral,0,Sadness,1,Neutral,0,22,male
5e3519d45807b852d9e0776c,응. 얘는 옛날부터 계속 그랬어.,anger,Neutral,0,Angry,1,Neutral,0,Angry,1,Sadness,1,22,male
5e3519f35807b852d9e07773,얘기하는데 고칠 생각이 없더라.,anger,Angry,1,Angry,1,Neutral,0,Angry,1,Sadness,1,22,male
5e3519f15807b852d9e07772,완전 싫어. 왜 안 치우는 거야?,disgust,Disgust,2,Disgust,2,Disgust,2,Disgust,1,Angry,2,32,female
5e351a135807b852d9e07774,"진짜 깜짝 놀랐어. 어유, 소름 끼쳐.",disgust,Surprise,2,Disgust,2,Disgust,2,Disgust,1,Surprise,2,32,female
5e351a1a5807b852d9e07778,그저께 아파서 병원에 갔었거든. 회복하는 듯 하더니 다시. 에휴.,sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,2,30,female
5e351a415807b852d9e0777c,별로 아무것도 먹고 싶지 않아. 빨리 잊어버려야지.,disgust,Sadness,1,Disgust,1,Neutral,0,Disgust,1,Sadness,1,32,female
5e351a465807b852d9e0777d,우울한 분위기야. 나도 집에 들어가면 해피 생각이 나서 집에 가기 싫어.,sad,Sadness,2,Sadness,2,Disgust,1,Sadness,2,Sadness,1,30,female
5e351a6b5807b852d9e07785,"어, 말씀드리려고.",disgust,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Sadness,1,32,female
5e351a935807b852d9e0778e,아니 알아보고 있는 중이야.,sad,Neutral,0,Sadness,2,Neutral,0,Sadness,2,Neutral,0,30,female
5e351aab5807b852d9e07792,우리 아빠가 어제 또 다쳤어.,anger,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,1,22,male
5e351acc5807b852d9e0779a,"어, 아직 병원에 계셔.",anger,Sadness,2,Neutral,0,Neutral,0,Sadness,1,Neutral,0,22,male
5e351ae65807b852d9e0779c,생명에는 지장 없으신데 앞으로가 더 걱정이야.,anger,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,2,22,male
5e351b225807b852d9e077a5,하는데도 술을 매일 드셔.,anger,Angry,2,Sadness,1,Neutral,0,Sadness,1,Neutral,0,22,male
5e351b275807b852d9e077a6,나 요즘 허리가 아픈 거 같아.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,32,female
5e351b3a5807b852d9e077a9,화를 내 봤는데 달라지는게 없더라고.,anger,Angry,2,Angry,1,Sadness,1,Sadness,2,Angry,1,22,male
5e351b435807b852d9e077ab,항상 얘기하는데 그래도 잘 안 고쳐지시더라.,anger,Angry,1,Neutral,0,Neutral,0,Sadness,1,Sadness,1,22,male
5e351b495807b852d9e077ac,했으니까 허리가 아픈거지.,sad,Sadness,1,Angry,1,Angry,1,Sadness,1,Sadness,2,32,female
5e351b635807b852d9e077ad,"아니, 대학교 와서 처음 만났지.",anger,Neutral,0,Neutral,0,Neutral,0,Sadness,1,Neutral,0,22,male
5e351b7e5807b852d9e077b0,"아직 안 갔는데, 병원 가기 무서워.",sad,Sadness,1,Fear,2,Sadness,1,Sadness,1,Fear,1,32,female
5e351ba15807b852d9e077b2,그런데 바빠서 병원 갈 시간도 없어.,sad,Angry,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,32,female
5e351bbf5807b852d9e077bc,진짜 스트레칭 꼭 해야겠어. 너무 피로해.,sad,Neutral,0,Neutral,0,Neutral,0,Sadness,1,Sadness,1,32,female
5e351be45807b852d9e077c7,또 떨어졌어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,2,Sadness,2,22,male
5e351bfd5807b852d9e077c8,"마음 같아선 그만두고 싶은데, 그럴 수가 없잖아.",anger,Happiness,1,Angry,1,Neutral,0,Sadness,1,Sadness,1,22,male
5e351c095807b852d9e077ca,야. 어제 우리 아빠 또 다쳤다.,anger,Angry,2,Angry,1,Angry,1,Sadness,1,Sadness,1,28,male
5e351c1c5807b852d9e077cb,방금 집에 들어왔어.,sad,Neutral,0,Sadness,1,Neutral,0,Sadness,1,Neutral,0,22,male
5e351c275807b852d9e077cc,이제 와서 새로 시작하기가 너무 무서워.,anger,Neutral,0,Fear,2,Fear,1,Neutral,0,Fear,2,22,male
5e351c385807b852d9e077cf,"저번에도 술먹다가 막 깨지고. 힘들다, 힘들어. 몰라 지금, 뭐, 이제는 또 허리 다쳤대.",anger,Angry,2,Angry,2,Angry,1,Sadness,1,Angry,1,28,male
5e351c595807b852d9e077d3,아. 어제 세상을 떠났어.,sad,Sadness,2,Sadness,1,Angry,1,Sadness,1,Neutral,0,35,male
5e351c795807b852d9e077db,"퇴근한 지 얼마나 됐다고, 회사에서 연락 또 왔어.",anger,Angry,2,Angry,2,Angry,1,Angry,1,Angry,2,32,female
5e351c835807b852d9e077df,있어서 친구 기다리고 있는데 아직 안왔어.,anger,Angry,2,Angry,2,Angry,2,Angry,2,Angry,1,30,female
5e351c895807b852d9e077e1,힘이 좀 나는 것 같아.,anger,Happiness,1,Happiness,1,Neutral,0,Neutral,0,Neutral,0,22,male
5e351ca25807b852d9e077e4,내일 중으로 다시 말씀 드리려고.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,22,male
5e351cc35807b852d9e077ea,아 몰라.,anger,Angry,1,Angry,1,Angry,1,Angry,1,Angry,1,28,male
5e351cf45807b852d9e077f7,슬퍼하고 있어!,sad,Sadness,1,Sadness,1,Angry,1,Sadness,1,Sadness,1,35,male
5e351d055807b852d9e077fb,"내일도 먹고, 모레도 먹겠지?",anger,Neutral,0,Neutral,0,Neutral,0,Angry,1,Angry,2,28,male
5e351d2a5807b852d9e07801,진짜 무서웠어.,fear,Fear,2,Fear,1,Neutral,0,Fear,1,Fear,1,22,male
5e351d405807b852d9e07805,회사에 털어놓을 사람이 어디있어.,anger,Sadness,1,Angry,1,Sadness,1,Sadness,1,Sadness,2,32,female
5e351d855807b852d9e07812,응. 방금 상사님께 혼나고 왔어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,22,male
5e351d9c5807b852d9e07814,다행히 다치지는 않았어.,fear,Neutral,0,Neutral,0,Neutral,0,Neutral,0,Neutral,0,22,male
